SYMBOL,VOLUME,PERCENTAGE,% Change From Yesterday
Silver,112884249,34.45,-37.48715601294465
Gold,103058058,31.45,-13.797090084223488
Largecap Stocks,13697070,4.18,-12.296777939547644
SILVERCASE,13335900,4.07,-18.833215065656667
IT Sector,8359086,2.55,-31.993828660055463
Midcap Stocks,7961576,2.43,-31.025358064337833
Metal Sector,5964371,1.82,-58.426403418915896
Banking & Finance Sector,5789823,1.77,9.909195903279988
PSU Bank Sector,5234994,1.6,9.356087224269851
Gsecs - Bonds,4775477,1.46,33.31661109803669
Smallcap Stocks,3621806,1.11,-25.707899896801884
Low Volatility Index,3079278,0.94,231.77334567359856
GROWWPOWER,2377452,0.73,618.2504244636049
Pharma Sector,2345321,0.72,-45.920808000872526
Defence Sector,1724665,0.53,-18.53778809570481
Public Sector Enterprise,1618000,0.49,3.005887505856948
USA Market,1547209,0.47,9.000905987265455
Oil and Gas Sector,1488362,0.45,26.801951661698343
Auto Sector,1405703,0.43,-44.21488078868093
GROWWSLVR,1004349,0.31,-43.65990259467064
MOGOLD,732725,0.22,-2.0855716446710817
FMCG Sector,699059,0.21,1.2917594009366162
AONEGOLD,655450,0.2,-26.50826522729235
SML100CASE,601039,0.18,77.71598039041756
Capital Markets & Insurance,468265,0.14,-10.483383801309108
NBFC Sector,439334,0.13,-31.418143672006472
Reality Sector,409734,0.13,-60.99877494724277
China Market,408147,0.12,1.3304765782496004
SILVERAG,386985,0.12,-49.403606211438365
CHEMICAL,354447,0.11,117.32282016223475
Consumption Sector,342895,0.1,33.39051820385045
GROWWNIFTY,331367,0.1,3.251467600613214
EV Sector,328563,0.1,-47.57553419621659
MOSILVER,298751,0.09,-14.19737839762884
NIFTYCASE,215422,0.07,0.6781292792013871
Healthcare Sector,207625,0.06,-54.50013148667602
AONENIFTY,188966,0.06,-32.2262830007998
CASHIETF,178604,0.05,38.26835537113306
GROWWNET,175085,0.05,-48.26995293373791
GROWWSC250,150518,0.05,-44.67653426152924
GROWWMOM50,143677,0.04,-19.07025736060338
TOP15IETF,125292,0.04,171.69467635259676
EVIETF,110183,0.03,54.19267261888102
Infra Sector,107408,0.03,-2.381212055113244
AONETMMQ50,97232,0.03,-48.11553833757557
SILVER360,88749,0.03,-44.697781655034895
GROWWRLTY,87386,0.03,-73.31195504451266
SMALL250,82670,0.03,40.930787589498806
SBIBPB,77610,0.02,33.734254648217394
LTGILTCASE,71334,0.02,-46.645025692423914
FLEXIADD,66911,0.02,50.42264286677758
LIQGRWBEES,51727,0.02,82.02836330365626
INTERNET,43784,0.01,-42.76152377964284
Commodities,42263,0.01,-50.69012589109661
CHOICEGOLD,40537,0.01,-85.6092556303428
MOENERGY,40510,0.01,2.3962388150245184
Select IPO Index,24792,0.01,207.89865871833086
MOMIDMTM,17486,0.01,-46.527629124491604
ENERGY,17441,0.01,-39.23843366778149
Manufacturing Sector,16707,0.01,21.735645584377732
AXISVALUE,16151,0.0,-60.91239109390126
QUALITY30,13130,0.0,-17.332997544544483
AONELIQUID,12394,0.0,14.325246748454939
MID150,11063,0.0,-67.59614539702996
GROWWLOVOL,10910,0.0,-63.40154310634015
MOTOUR,10325,0.0,-56.56106693592494
ELM250,9206,0.0,13.165334972341732
SNXT30BEES,8156,0.0,180.46767537826685
ENIFTY,7619,0.0,638.2751937984497
MSCIADD,7419,0.0,-54.99545040946315
MOMENTUM30,5356,0.0,-82.66947095939169
MOALPHA50,5033,0.0,236.65551839464882
MOIPO,4886,0.0,603.0215827338129
GROWWNXT50,4275,0.0,-53.768789877798206
MONIFTY100,3669,0.0,92.90220820189275
MOSERVICE,2667,0.0,-86.48045825518325
MANUFGBEES,2398,0.0,-34.2292923752057
MOINFRA,2371,0.0,-31.155632984901278
GROWWMC150,2093,0.0,-24.30379746835443
MONEXT50,2091,0.0,-36.655558921538926
ELIQUID,2048,0.0,2.2977022977022976
MON50EQUAL,1466,0.0,-78.78437047756874
SBILIQETF,854,0.0,-94.40879926672777
ESENSEX,606,0.0,-54.77611940298508
EQUAL50,465,0.0,52.960526315789465
MOMGF,283,0.0,-3.4129692832764507
MOPSE,167,0.0,-72.48764415156508
